REPORTING_PERIOD_START,REPORTING_PERIOD_END,GROUP_TYPE,ORG_CODE1,ORG_NAME1,ORG_CODE2,ORG_NAME2,MEASURE_ID,MEASURE_NAME,MEASURE_VALUE_SUPPRESSED
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M084,Count_ApptsDNA,560
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M085,Count_ApptsCancelledProvider,240
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M086,Count_ApptsAttended,3180
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M087,Count_ApptsAttendedLate,60
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M088,Count_ApptsLateNotSeen,85
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M089,Count_ApptsFinishedCourseTreatment,4230
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M090,Count_GuideSelfHelpBookAppts,1340
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M091,Count_NonGuideSelfHelpBookAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M092,Count_GuideSelfHelpCompAppts,65
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M093,Count_NonGuideSelfHelpCompAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M095,Count_StructPhysActAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M097,Count_PsychoEducPeerSuppAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M098,Count_OtherLIAppts,390
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M099,Count_EmploySuppAppts,25
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M100,Count_AppRelaxAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M1001,Count_FacetoFaceAppts,190
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M1002,Count_TelephoneAppts,2510
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M1004,Count_TalktypeAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M1005,Count_EmailAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M1006,Count_SMSAppts,10
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M1007,Count_InstantMessagingAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M1008,Count_ConsMediumOtherAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M1009,Count_ConsMediumUnknownAppts,5
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M1010,Percentage_Deterioration,7
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M1014,Count_ApptsStaffQualified,90
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M1015,Count_ApptsStaffInTraining,75
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M1016,Count_ApptsStaffNotQualifiedOrInTraining,50
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M1017,Count_ApptsMissingQualificationsAndTraining,3030
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M1018,Count_ConsMediumVideoConsultAppts,520
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M1019,Count_ConsMediumMessageBoardAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M102,Count_CoupleTherapyDepAppts,20
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M1020,Count_ConsMediumChatRoomAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M103,Count_CollabCareAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M104,Count_CounselDepAppts,5
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M105,Count_BPDAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M106,Count_EyeMoveDesenReproAppts,15
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M107,Count_MindfulAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M108,Count_OtherHIAppts,1480
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M110,Count_CBTAppts,715
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M111,Count_IPTAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M112,Mean_HISessions,9.3
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M113,Mean_CBTSessions,8.6
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M114,Mean_BPDSessions,*
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M115,Mean_CounsellingSessions,*
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M116,Mean_IPTSession,*
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M117,Mean_CouplesSessions,*
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M119,Mean_OtherHISessions,8.7
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M120,Mean_LiSessions,4
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M141,Mean_ApptsFinishedCourseTreatment,8.5
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M142,Median_ApptsFinishedCourseTreatment,7
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M143,Max_ApptsFinishedCourseTreatment,96
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M144,Min_ApptsFinishedCourseTreatment,2
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M153,Count_EndedBeforeTreatment,215
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M179,Count_NotAtCaseness,25
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M180,Percentage_NotAtCaseness,5
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M184,Count_SecondTreatment,515
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M185,Count_Improvement,330
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M186,Percentage_Improvement,67
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M187,Count_NoReliableChange,130
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M189,Count_Deterioration,35
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M191,Count_Recovery,240
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M192,Percentage_Recovery,51
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M193,Count_ReliableRecovery,225
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M195,Percentage_ReliableRecovery,47
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M196,Count_FirstADSMOrGADOnly,*
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M197,Count_NoADSMOrGAD,*
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M198,Count_PairedADSMOrGAD,495
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M199,Count_FirstPHQOnly,*
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M200,Count_NoPHQ,*
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M201,Count_PairedPHQ,495
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M202,Count_PairedPHQAndADSMOrGAD,495
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M203,Count_ADSMFinishedTreatment,55
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M204,Count_AppropriatePairedADSM,45
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M205,Percentage_AppropriatePairedADSM,82
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M212,Count_WSASWPairedScores,430
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M213,Mean_FirstWSASW,3.3
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M214,Median_FirstWSASW,4
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M215,Mean_LastWSASW,2.6
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M216,Median_LastWSASW,2
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M217,Count_WSASHMPairedScores,495
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M218,Mean_FirstWSASHM,3.2
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M219,Median_FirstWSASHM,3
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M220,Mean_LastWSASHM,2.6
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M221,Median_LastWSASHM,2
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M222,Count_WSASSLAPairedScores,495
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M223,Mean_FirstWSASSLA,4
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M224,Median_FirstWSASSLA,4
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M225,Mean_LastWSASSLA,2.9
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M226,Median_LastWSASSLA,2
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M227,Count_WSASPLAPairedScores,495
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M228,Mean_FirstWSASPLA,3.5
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M229,Median_FirstWSASPLA,4
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M230,Mean_LastWSASPLA,2.5
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M231,Median_LastWSASPLA,2
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M232,Count_WSASRPairedScores,495
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M233,Mean_FirstWSASR,3.4
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M234,Median_FirstWSASR,3
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M235,Mean_LastWSASR,2.7
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M236,Median_LastWSASR,2
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M271,Count_FirstIntegratedContact,35
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M272,Count_FirstIntegratedTreatment,30
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M273,Count_FinishedIntegratedReferrals,40
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M274,Count_FinishedIntegratedReferralsCoreOnly,455
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M275,Count_IntegratedReferralsAtCaseness,40
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M276,Count_IntegratedReferralsNotAtCaseness,*
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M277,Count_IntegratedReferralsRecovered,20
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M278,Percentage_IntegratedReferralsRecovered,54
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M283,Count_IntegratedReferralsCoreOnlyAtCaseness,435
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M284,Count_IntegratedReferralsCoreOnlyNotAtCaseness,25
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M285,Count_IntegratedReferralsCoreOnlyRecovered,220
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M286,Percentage_IntegratedReferralsCoreOnlyRecovered,50
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M287,Count_MHDropInReferrals,*
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M340,Count_EndedIncompleteAssessment,*
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M341,Count_EndedBeforePatientRequested,*
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M342,Count_EndedNotAssessed,*
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M343,Count_InternetEnabledTherapySessions,1070
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M344,Count_EndedBeforeCareProfessionalPlanned,180
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M345,Count_MaternityServiceReferrals,*
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CH,LEWISHAM PSYCHOLOGICAL THERAPIES SERVICE (LEWISHAM IAPT),M346,Count_CommunitySignpostingAppts,25
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M001,Count_ReferralsReceived,1160
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M002,Count_SelfReferrals,1020
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M003,Count_GPReferrals,35
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M004,Count_HealthVisitorReferrals,*
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M005,Count_OtherPrimaryCareReferrals,20
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M006,Count_CarerReferrals,*
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M007,Count_LAReferrals,*
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M008,Count_EmployerReferrals,*
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M009,Count_JusticeSystemReferrals,*
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M010,Count_ChildHealthReferrals,*
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M011,Count_IndependentVoluntaryReferrals,*
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M012,Count_SecondaryCareReferrals,25
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M013,Count_OtherMHReferrals,*
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M014,Count_InternalReferrals,*
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M017,Count_OtherReferrals,55
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M018,Count_IAPTReferrals,*
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M019,Count_OpenReferralNoActivity60days,1970
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M020,Count_OpenReferralNoActivity61to90days,130
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M021,Count_OpenReferralNoActivity91to120days,60
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M022,Count_OpenReferralNoActivityOver120days,20
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M023,Count_FirstAssessment,905
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M024,Count_FirstAssessment28days,870
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M025,Count_FirstAssessment29to56days,25
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M026,Count_FirstAssessment57to90days,*
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M027,Count_FirstAssessmentOver90days,*
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M028,Count_EndedBeforeAssessment,335
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M029,Count_WaitingForAssessment,505
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M030,Count_WaitingForAssessmentOver90days,10
